Index,CWE,Vulnerable,relation-with-Top-3,#relevant-top-3,relations,similar-id-1,similar-id-2,similar-id-3,similar-id-4,similar-id-5,similar-id-6,similar-id-7,similar-id-8,similar-id-9,similar-id-10
2330,362,0,No,0,,1282,1310,30,125,1229,552,29,33,1253,32
2331,287,0,Yes,1,287 and 1296 are siblings,155,391,1296,216,314,806,623,477,910,95
2332,20,0,No,0,,494,52,221,1098,585,410,50,51,1062,391
2333,787,0,No,0,,1090,772,179,1052,785,454,317,1063,1072,1095
2334,254,0,No,0,,1078,39,40,545,341,229,148,59,469,447
2335,362,0,No,0,,1240,20,,,,,,,,
2336,20,0,No,0,,1320,,,,,,,,,
2337,20,0,No,0,,,,,,,,,,,
2338,119,0,No,0,,1240,,,,,,,,,
2339,284,0,No,0,,,,,,,,,,,
2340,189,0,No,0,,528,541,118,233,607,222,439,281,687,278
2343,264,0,No,0,,,,,,,,,,,
2344,362,0,No,0,,1385,1278,642,250,1232,1283,35,209,1236,190
2345,264,0,No,0,,917,667,1049,316,1116,184,1125,925,567,777
2346,119,0,No,0,,121,689,157,14,117,1038,109,96,15,83
2347,119,0,No,0,,,,,,,,,,,
2348,119,0,Yes,1,825 ChildOf 119,1070,415,1071,1073,1054,637,1064,457,1384,825
2350,416,0,No,0,,584,287,378,833,166,193,344,131,1111,672
2351,134,0,No,0,,611,,,,,,,,,
2353,362,0,No,0,,1240,,,,,,,,,
2354,399,0,No,0,,1054,111,1064,1276,1312,1281,558,433,605,621
2355,119,0,No,0,,,,,,,,,,,
2356,200,0,No,0,,,,,,,,,,,
2357,732,0,No,0,,1296,382,563,908,1087,183,673,771,57,315
2358,20,0,No,0,,,,,,,,,,,
2359,125,0,No,0,,,,,,,,,,,
2360,119,0,No,0,,329,662,841,1233,759,,,,,
2361,189,0,No,0,,1240,,,,,,,,,
2363,19,0,No,0,,1282,27,186,512,32,912,918,24,33,365
2364,754,0,No,0,,1296,57,455,1079,922,404,1123,216,673,330
2365,264,0,No,0,,,,,,,,,,,
2366,399,0,No,0,,581,1106,804,,,,,,,
2367,264,0,No,0,,1240,,,,,,,,,
2368,611,0,No,0,,1240,,,,,,,,,
2369,119,0,No,0,,,,,,,,,,,
2370,119,0,No,0,,,,,,,,,,,
2371,119,0,No,0,,,,,,,,,,,
2372,200,0,No,0,,415,1070,457,111,1064,1312,1054,621,1334,1071
2373,20,0,No,0,,,,,,,,,,,
2374,284,0,Yes,1,287 ChildOf 284,193,1111,378,833,672,131,344,166,287,588
2375,93,0,No,0,,1300,,,,,,,,,
2376,416,0,No,0,,1326,,,,,,,,,
2377,399,0,No,0,,226,1221,831,830,79,1317,94,1318,1191,1274
2378,399,0,No,0,,1064,1312,1054,1070,558,457,1073,415,111,1284
2379,119,0,Yes,1,119 ChildOf 118,233,528,541,222,278,607,118,687,706,40
2380,20,0,No,0,,1240,,,,,,,,,
2381,399,0,No,0,,,,,,,,,,,
2382,416,0,No,0,,1085,765,1074,1089,1287,1094,605,77,597,1084
2383,17,0,No,0,,319,1326,1223,1389,,,,,,
2384,269,0,No,0,,,,,,,,,,,
2385,264,0,No,0,,1071,26,415,1281,621,28,111,58,637,521
2387,125,0,No,0,,1240,,,,,,,,,
2388,20,0,No,0,,391,425,487,476,796,306,314,910,8,484
2389,119,0,No,0,,1296,57,404,95,1123,1079,922,455,673,315
2390,20,0,No,0,,1260,250,1283,488,1232,1278,470,648,1320,1385
2391,787,0,No,0,,653,460,498,1092,,,,,,
2392,20,0,Yes,1,20 CanPrecede 770,29,30,1282,33,552,32,770,612,757,626
2393,20,0,No,0,,427,,,,,,,,,
2394,476,0,No,0,,1240,20,,,,,,,,
2395,119,0,No,0,,,,,,,,,,,
2396,200,0,Yes,2,"200 and 1331 are siblings, 1272 CanPrecede 200",1331,562,1286,575,925,1272,252,527,1234,807
2397,119,0,No,0,,,,,,,,,,,
2398,119,0,No,0,,689,121,157,,,,,,,
2399,125,0,No,0,,,,,,,,,,,
2400,787,0,No,0,,1240,,,,,,,,,
2401,119,0,No,0,,,,,,,,,,,
2402,200,0,No,0,,1329,444,,,,,,,,
2403,416,0,No,0,,1246,1267,35,662,89,1039,1077,207,1264,1233
2404,189,0,No,0,,1267,,,,,,,,,
2405,399,0,No,0,,,,,,,,,,,
2406,119,0,No,0,,1240,,,,,,,,,
2407,119,0,No,0,,605,1284,433,1094,1074,478,1242,111,1263,618
2408,59,0,No,0,,468,608,331,12,232,218,132,423,509,525
2409,284,0,No,0,,832,596,56,54,657,48,1390,93,168,555
2411,190,0,No,0,,1125,106,1049,1315,,,,,,
2412,399,0,No,0,,590,1096,615,243,435,1102,915,1058,41,1080
2413,20,0,Yes,1,179 ChildOf 20,1091,103,1126,785,1090,1088,179,317,603,532
2415,119,0,No,0,,527,316,925,184,1331,863,917,667,1234,579
2416,20,0,No,0,,1058,1056,551,1086,1122,1021,214,1060,257,324
2417,119,0,No,0,,1315,616,61,1104,1319,917,138,1047,106,1049
2418,119,0,No,0,,,,,,,,,,,
2419,119,0,No,0,,1261,1332,,,,,,,,
2420,264,0,No,0,,93,797,304,156,43,657,458,663,48,56
2422,20,0,No,0,,,,,,,,,,,
2423,20,0,Yes,1,20 PeerOf 345,696,434,705,345,791,115,193,560,270,610
2424,362,0,No,0,,527,925,667,242,1331,184,316,1116,567,1049
2425,362,0,No,0,,1058,257,1122,214,551,1021,1086,590,489,615
2426,125,0,No,0,,,,,,,,,,,
2428,269,0,Yes,1,250 ChildOf 269,1385,35,190,1236,1278,250,642,1232,188,
2429,704,0,No,0,,,,,,,,,,,
2430,79,0,No,0,,,,,,,,,,,
2432,416,0,No,0,,,,,,,,,,,
2433,20,0,Yes,1,622 ChildOf 20,1072,1095,624,1052,126,91,603,1069,1063,622
2435,119,0,No,0,,1069,91,1072,602,1052,1045,1095,81,1127,603
2436,200,0,No,0,,31,34,641,1235,612,1342,312,626,647,1243
2437,404,0,No,0,,829,843,759,329,1222,760,823,1239,1270,1303
2438,190,0,No,0,,,,,,,,,,,
2440,264,0,No,0,,459,85,419,175,424,266,84,282,290,549
2442,416,0,No,0,,138,1104,616,1109,134,28,363,1047,1275,1393
2443,264,0,No,0,,1246,35,1267,1039,1077,,,,,
2444,200,0,Yes,1,498 CanPrecede 200,1119,653,1121,161,163,460,1055,165,498,842
2445,399,0,No,0,,1315,1104,567,61,1319,1125,777,616,138,246
2446,20,0,Yes,1,1284 ChildOf 20,1312,396,605,1054,1242,433,1284,1064,1276,111
2447,190,0,No,0,,1274,,,,,,,,,
2448,119,0,No,0,,,,,,,,,,,
2449,119,0,No,0,,40,39,1078,447,229,341,545,613,267,1324
2450,190,0,No,0,,1120,1089,1085,1094,597,294,765,524,1042,412
2451,369,0,No,0,,1351,,,,,,,,,
2452,119,0,No,0,,1240,,,,,,,,,
2453,264,0,No,0,,,,,,,,,,,
2454,119,0,No,0,,1317,,,,,,,,,
2456,388,0,No,0,,1240,,,,,,,,,
2457,772,0,No,0,,1317,1252,1318,1274,1221,1259,,,,
2458,200,0,No,0,,,,,,,,,,,
2459,119,0,No,0,,87,84,210,592,549,290,459,85,698,408
2461,20,0,No,0,,86,245,615,1262,464,1050,1041,586,692,761
2462,119,0,No,0,,,,,,,,,,,
2463,119,0,No,0,,48,56,657,54,783,42,156,500,43,44
2464,119,0,Yes,1,20 CanPrecede 119,1240,20,,,,,,,,
2465,119,0,No,0,,,,,,,,,,,
2466,119,0,No,0,,595,92,1101,581,566,318,1076,924,1124,1051
2467,476,0,No,0,,,,,,,,,,,
2468,284,0,No,0,,1091,1088,1126,785,103,1090,317,540,1052,154
2469,399,0,No,0,,,,,,,,,,,
2470,119,0,Yes,1,20 CanPrecede 119,1240,20,,,,,,,,
2473,617,0,No,0,,,,,,,,,,,
2475,119,0,Yes,1,1339 CanPrecede 119,116,1268,1339,1224,1220,416,591,1269,1300,760
2476,119,0,No,0,,689,121,157,,,,,,,
2477,20,0,No,0,,,,,,,,,,,
2479,190,0,Yes,1,1339 PeerOf 190,1224,1316,1022,1314,1220,1268,1339,116,,
2480,200,0,No,0,,1240,,,,,,,,,
2481,476,0,Yes,1,476 and 1041 are siblings,243,1041,615,256,405,,,,,
2482,125,0,No,0,,,,,,,,,,,
2484,189,0,No,0,,1231,1224,,,,,,,,
2485,400,0,Yes,1,400 and 1250 are siblings,327,1330,1357,1059,1291,1007,1341,927,1250,328
2486,732,0,Yes,1,732 and 608 are siblings,509,508,182,173,439,12,468,608,309,676
2487,200,0,No,0,,1326,1223,1389,,,,,,,
2488,119,0,No,0,,,,,,,,,,,
2489,264,0,No,0,,1022,1224,1311,,,,,,,
2490,77,0,No,0,,312,1235,626,262,612,824,921,492,707,244
2491,264,0,No,0,,61,1315,616,138,1125,1104,1319,1275,917,246
2492,119,0,Yes,1,20 CanPrecede 119,1299,1323,1351,20,1240,1256,,,,
2493,362,0,No,0,,87,84,698,592,1174,210,135,549,290,85
2494,416,0,No,0,,1240,,,,,,,,,
2495,189,0,No,0,,66,294,524,86,762,1327,761,781,374,692
2496,476,0,Yes,1,476 and 391 are siblings,53,593,391,1062,369,90,410,494,805,773
2497,20,0,No,0,,1342,641,1235,244,31,1243,1248,312,612,626
2498,20,0,No,0,,,,,,,,,,,
2499,264,0,No,0,,1058,1122,551,923,1021,1056,913,257,219,1086
2500,119,0,Yes,1,129 CanPrecede 119,14,83,109,151,117,431,129,491,97,122
2501,200,0,No,0,,1240,20,,,,,,,,
2502,399,0,No,0,,1235,626,612,312,244,492,34,641,1248,1342
2503,20,0,No,0,,581,1106,436,11,804,573,1076,317,36,6
2504,772,0,No,0,,,,,,,,,,,
2505,125,0,No,0,,622,603,179,454,462,1052,1072,1126,1127,436
2507,310,0,No,0,,1240,,,,,,,,,
2510,20,0,No,0,,1050,1043,761,86,98,615,66,1044,1262,692
2511,284,0,No,0,,,,,,,,,,,
2512,269,0,No,0,,,,,,,,,,,
2513,189,0,No,0,,,,,,,,,,,
2514,20,0,No,0,,,,,,,,,,,
2515,362,0,No,0,,1289,1301,1331,338,1282,601,1234,1024,837,822
2516,416,0,No,0,,626,707,312,612,1173,33,29,32,492,30
2517,399,0,No,0,,1240,,,,,,,,,
2518,254,0,No,0,,1119,1092,1093,23,1055,653,1121,146,684,92
2519,20,0,No,0,,1224,,,,,,,,,
2520,20,0,No,0,,,,,,,,,,,
2521,399,0,No,0,,329,759,829,843,1264,207,35,1077,943,1233
2522,404,0,No,0,,1282,770,626,30,29,33,312,1115,125,1253
2523,264,0,No,0,,,,,,,,,,,
2524,119,0,No,0,,,,,,,,,,,
2525,20,0,No,0,,47,194,628,37,280,122,535,191,797,372
2526,20,0,No,0,,468,608,12,232,132,218,423,236,247,292
2527,415,0,No,0,,,,,,,,,,,
2531,362,0,No,0,,427,,,,,,,,,
2532,311,0,No,0,,605,1284,1094,396,1312,433,1054,1064,1071,1074
2534,787,0,No,0,,1268,1300,,,,,,,,
2535,125,0,No,0,,1224,,,,,,,,,
2536,20,0,No,0,,527,925,316,917,184,667,579,252,807,567
2537,119,0,No,0,,1240,,,,,,,,,
2538,704,0,No,0,,527,925,316,1331,863,,,,,
2540,732,0,No,0,,1187,674,439,495,541,1078,233,222,509,132
2541,200,0,No,0,,1240,20,,,,,,,,
2544,200,0,Yes,1,200 and 1282 are siblings,1289,782,1391,1024,1282,1301,197,594,24,918
2545,125,0,No,0,,1326,,,,,,,,,
2546,125,0,No,0,,,,,,,,,,,
2547,200,0,Yes,2,"200 and 1331 are siblings, 1272 CanPrecede 200",1331,807,1234,527,1272,252,562,379,1289,242
2548,119,0,No,0,,338,1289,1331,601,837,1301,1189,,,
2549,362,0,No,0,,,,,,,,,,,
2550,119,0,No,0,,1224,,,,,,,,,
2551,119,0,No,0,,,,,,,,,,,
2553,416,0,No,0,,,,,,,,,,,
2554,269,0,No,0,,1043,86,66,761,374,98,1044,762,692,294
2555,119,0,No,0,,,,,,,,,,,
2556,254,0,No,0,,1223,1326,1389,828,319,650,942,1297,,
2557,20,0,Yes,2,"1289 ChildOf 20, 1286 ChildOf 20",1289,1301,601,1282,1331,1234,197,1286,338,1391
2558,264,0,No,0,,607,528,541,687,118,278,706,233,222,613
2559,119,0,No,0,,,,,,,,,,,
2560,399,0,No,0,,1240,20,,,,,,,,
2561,264,0,No,0,,433,605,1284,1094,1312,1074,664,1089,1392,1242
2562,416,0,No,0,,,,,,,,,,,
2563,200,0,No,0,,,,,,,,,,,
2564,476,0,No,0,,,,,,,,,,,
2566,200,0,Yes,1,Same weakness,1224,200,116,1220,1316,1339,1268,416,591,1314
2567,200,0,No,0,,,,,,,,,,,
2568,399,0,No,0,,628,37,47,194,372,531,407,93,122,280
2569,20,0,Yes,1,Same weakness,1240,20,,,,,,,,
2570,20,0,No,0,,1084,,,,,,,,,
2571,264,0,No,0,,1106,785,1076,581,436,599,1124,6,317,36
2573,134,0,No,0,,1052,603,622,1090,1091,1127,1095,284,454,772
2574,189,0,No,0,,,,,,,,,,,
2575,119,0,Yes,1,843 CanPrecede 119,662,1264,1233,829,759,843,472,1222,1270,943
2576,399,0,No,0,,612,1235,312,1342,262,34,31,244,1243,644
2577,399,0,No,0,,1240,,,,,,,,,
2578,532,0,No,0,,330,315,1123,337,160,162,1055,164,653,1118
2579,264,0,No,0,,1240,,,,,,,,,
2580,119,0,No,0,,1256,1299,1351,1323,,,,,,
2581,119,0,No,0,,637,1071,1281,1064,415,621,111,26,521,1384
2583,190,0,No,0,,,,,,,,,,,
2585,772,0,No,0,,545,148,59,40,564,268,39,248,229,286
2588,399,0,No,0,,696,345,434,705,402,1111,115,270,272,672
2590,399,0,No,0,,1224,1022,1316,1274,1290,1302,1317,1311,1314,1268
2591,416,0,No,0,,623,788,391,8,314,477,694,430,556,625
2592,287,0,Yes,1,287 and 1320 are siblings,1320,1248,920,1321,1295,31,34,1247,263,577
2593,20,0,No,0,,613,281,40,366,104,39,510,697,614,1078
2594,264,0,No,0,,1310,1282,30,1253,1193,1313,29,33,552,707
2595,20,0,No,0,,590,435,1096,1117,1041,243,915,1056,,
2596,59,0,No,0,,1310,626,707,125,1177,1253,30,33,1235,32
2597,119,0,No,0,,527,316,925,863,1298,579,1331,609,567,379
2598,264,0,No,0,,377,276,1241,346,231,172,237,390,75,340
2599,125,0,Yes,1,125 and 787 are siblings,787,317,1106,1091,313,785,1090,1076,1126,1052
2600,20,0,No,0,,1077,1267,,,,,,,,
2601,20,0,No,0,,1256,1299,1323,,,,,,,
2602,20,0,Yes,1,Same weakness,1256,1299,20,,,,,,,
2603,125,0,No,0,,1248,244,263,34,,,,,,
2604,119,0,No,0,,1092,1119,23,1118,1093,146,653,684,141,619
2605,416,0,No,0,,1193,1115,,,,,,,,
2606,119,0,No,0,,567,62,667,1049,316,1315,917,527,61,1116
2607,119,0,Yes,1,1339 CanPrecede 119,1224,1339,116,1268,591,416,1220,1316,200,760
2608,20,0,No,0,,583,64,546,428,127,81,481,1075,401,82
2611,77,0,No,0,,1251,798,362,328,1250,,,,,
2612,476,0,No,0,,1240,20,,,,,,,,
2614,416,0,No,0,,312,1235,492,626,764,612,1282,707,1342,647
2615,264,0,No,0,,1084,597,524,765,1120,1288,1097,294,98,1089
2616,399,0,No,0,,610,560,272,270,334,224,402,274,386,434
2618,119,0,No,0,,1234,1331,1286,562,316,379,837,925,1289,1301
2619,264,0,No,0,,14,491,97,482,311,794,789,384,109,792
2621,125,0,No,0,,,,,,,,,,,
2622,20,0,Yes,2,"1289 ChildOf 20, 1286 ChildOf 20",1331,837,1234,527,1289,1301,130,925,1286,501
2623,399,0,No,0,,245,1050,86,615,1102,586,526,1262,749,590
2626,284,0,No,0,,,,,,,,,,,
2627,119,0,No,0,,201,619,776,298,1119,1065,653,595,92,413
2628,285,0,Yes,1,1256 ChildOf 285,1256,,,,,,,,,
2629,17,0,No,0,,,,,,,,,,,
2630,415,0,No,0,,81,583,82,64,546,1258,1095,401,1075,1072
2631,190,0,No,0,,327,1341,1330,1291,,,,,,
2633,284,0,No,0,,531,38,42,191,44,49,55,47,663,46
2634,200,0,Yes,1,200 and 488 are siblings,250,1232,1320,1385,1260,488,1278,648,470,
2635,200,0,Yes,1,200 and 8 are siblings,95,155,183,314,391,8,910,806,216,623
2636,399,0,No,0,,239,342,440,276,1241,140,377,231,346,237
2637,20,0,No,0,,,,,,,,,,,
2638,399,0,No,0,,75,340,347,756,283,592,456,276,377,475
2639,416,0,No,0,,,,,,,,,,,
2640,416,0,No,0,,84,698,549,277,290,135,408,85,321,459
2641,476,0,No,0,,128,108,148,655,349,680,553,564,217,638
2642,20,0,Yes,1,1284 ChildOf 20,433,605,1284,396,1312,1064,111,618,1074,1054
2643,200,0,No,0,,93,42,797,49,46,44,38,663,55,45
2644,79,0,Yes,1,184 CanPrecede 79,667,1116,917,527,567,184,925,316,1315,106
2645,189,0,No,0,,1240,,,,,,,,,
2646,476,0,Yes,2,"476 and 1092 are siblings, 476 and 1093 are siblings",1118,1092,1119,1093,653,146,141,23,914,774
2647,416,0,No,0,,1251,,,,,,,,,
2649,362,0,No,0,,1107,583,64,690,428,530,202,1113,375,483
2651,189,0,No,0,,1054,1064,415,1312,111,26,1073,1070,1334,1276
2653,125,0,No,0,,391,484,410,326,1110,476,180,487,314,425
2654,399,0,No,0,,1069,1045,474,602,493,546,622,1095,81,603
2655,200,0,No,0,,,,,,,,,,,
2657,119,0,No,0,,,,,,,,,,,
2658,404,0,Yes,1,404 and 1250 are siblings,1007,1250,1357,,,,,,,
2660,264,0,No,0,,,,,,,,,,,
2661,416,0,No,0,,531,93,37,191,628,797,47,42,49,46
2662,732,0,Yes,1,732 and 1328 are siblings,35,1385,1267,1039,1328,188,190,,,
2663,415,0,No,0,,155,391,216,623,788,1296,806,95,484,314
2665,416,0,No,0,,,,,,,,,,,
2666,189,0,No,0,,1292,611,1389,1223,1326,1330,1336,,,
2667,399,0,No,0,,1022,,,,,,,,,
2668,264,0,No,0,,528,541,607,233,278,687,118,439,706,40
2669,125,0,No,0,,72,749,1041,615,243,86,1050,1262,590,435
2670,772,0,No,0,,657,550,56,198,48,54,500,783,832,437
2671,119,0,No,0,,,,,,,,,,,
2672,704,0,No,0,,595,1101,581,924,566,1082,436,1106,6,92
2674,287,0,No,0,,,,,,,,,,,
2675,20,0,Yes,1,20 and 138 are siblings,1176,138,110,1275,1104,1315,616,1047,61,621
2677,399,0,No,0,,1240,,,,,,,,,
2678,125,0,No,0,,86,158,524,762,761,,,,,
2679,254,0,No,0,,1299,,,,,,,,,
2680,119,0,No,0,,1299,1323,,,,,,,,
2681,20,0,No,0,,249,,,,,,,,,
2682,416,0,No,0,,108,669,638,71,348,688,148,5,680,349
2683,264,0,No,0,,1331,1301,837,1289,1286,1234,1282,130,1391,666
2684,119,0,No,0,,,,,,,,,,,
2685,416,0,No,0,,,,,,,,,,,
2686,416,0,No,0,,89,1246,35,1039,1267,662,843,829,190,1278
2687,20,0,No,0,,,,,,,,,,,
2688,119,0,No,0,,1240,,,,,,,,,
2689,20,0,No,0,,,,,,,,,,,
2690,20,0,No,0,,,,,,,,,,,
2692,119,0,No,0,,1116,667,567,917,316,1049,527,925,1125,1004
2693,264,0,No,0,,242,1331,527,925,575,184,807,,,
2694,416,0,No,0,,1085,765,1094,1089,77,1392,1287,597,761,605
2695,532,0,No,0,,1240,,,,,,,,,
2696,20,0,No,0,,,,,,,,,,,
2697,20,0,No,0,,148,564,286,40,685,545,108,303,268,655
2698,119,0,No,0,,,,,,,,,,,
2700,399,0,No,0,,,,,,,,,,,
2701,125,0,No,0,,,,,,,,,,,
2702,125,0,No,0,,34,612,1235,641,1342,262,312,31,244,764
2703,119,0,No,0,,1299,,,,,,,,,
2704,17,0,No,0,,33,30,29,32,552,1229,1310,1282,626,27
2705,704,0,No,0,,340,347,75,283,276,756,1241,377,592,346
2706,119,0,No,0,,1385,1204,1278,,,,,,,
2708,787,0,No,0,,1065,776,298,619,766,92,201,1118,924,1119
2709,264,0,No,0,,1090,772,785,1052,179,1095,1091,1103,622,1072
2710,119,0,No,0,,51,333,793,494,221,50,832,657,52,56
2711,399,0,No,0,,1312,605,1064,415,1284,433,463,1054,1070,396
2712,476,0,No,0,,312,1342,244,1235,612,262,641,34,1243,626
2713,416,0,No,0,,226,79,1221,831,,,,,,
2714,20,0,Yes,1,1289 ChildOf 20,807,575,1234,252,1272,1331,925,527,562,1289
2715,416,0,No,0,,,,,,,,,,,
2716,772,0,No,0,,,,,,,,,,,
2717,476,0,No,0,,,,,,,,,,,
2718,362,0,No,0,,1266,24,1282,918,1189,1301,912,1391,186,1115
2719,732,0,No,0,,587,152,153,5,108,708,763,159,97,482
2720,119,0,No,0,,1331,1301,1286,1289,65,1234,807,527,1272,316
2721,400,0,No,0,,333,395,51,391,185,50,596,620,437,494
2723,200,0,No,0,,,,,,,,,,,
2725,399,0,No,0,,592,1174,456,238,475,496,177,87,283,340
2727,20,0,No,0,,50,548,596,835,185,657,56,48,832,54
2728,362,0,Yes,1,362 and 1281 are siblings,621,1393,308,1281,246,119,616,1099,138,1104
2729,119,0,No,0,,583,64,1075,91,1058,81,202,481,683,127
2730,20,0,No,0,,108,638,71,688,348,152,153,159,587,669
2732,416,0,No,0,,,,,,,,,,,
2733,399,0,No,0,,1296,57,1123,1055,455,95,1079,922,404,216
2734,476,0,No,0,,37,47,628,194,407,535,372,280,122,531
2735,20,0,Yes,2,"1289 ChildOf 20, 1286 ChildOf 20",1289,1331,1301,837,1282,1234,601,338,1286,197
2736,476,0,No,0,,,,,,,,,,,
2737,20,0,No,0,,93,49,42,797,44,46,55,38,663,45
2738,399,0,No,0,,121,157,422,230,689,83,122,1038,14,15
2740,416,0,No,0,,1084,597,1066,1120,1089,524,765,367,1288,762
2741,264,0,No,0,,,,,,,,,,,
2742,310,0,No,0,,391,425,476,487,410,623,306,314,484,796
2743,119,0,No,0,,1240,,,,,,,,,
2744,20,0,No,0,,415,111,1281,1312,1064,621,1054,457,1384,825
2745,787,0,No,0,,508,509,182,676,173,309,468,608,439,269
2746,200,0,Yes,1,1295 ChildOf 200,31,244,1342,34,1235,1243,612,1295,312,1248
2747,264,0,No,0,,427,,,,,,,,,
2748,264,0,No,0,,,,,,,,,,,
2749,264,0,No,0,,1329,1257,,,,,,,,
2750,399,0,No,0,,1224,1220,1339,1268,591,116,416,200,1314,1231
2751,200,0,Yes,1,200 and 642 are siblings,1278,1385,1232,1204,642,,,,,
2752,787,0,No,0,,1240,20,,,,,,,,
2753,200,0,No,0,,,,,,,,,,,
2755,20,0,No,0,,1224,1022,1316,1231,1311,1220,1302,1314,1268,1274
2756,125,0,No,0,,,,,,,,,,,
2757,388,0,No,0,,621,26,1071,1312,1281,415,457,637,825,1054
2758,835,0,No,0,,541,528,607,233,439,278,687,118,39,40
2759,399,0,No,0,,1282,30,29,33,32,552,626,770,707,612
2760,264,0,No,0,,1268,1269,1300,116,1339,760,1224,416,88,1220
2761,119,0,No,0,,28,1099,1083,616,426,246,138,80,1393,26
2763,399,0,No,0,,80,616,119,308,138,1393,1104,26,426,1099
2764,119,0,No,0,,571,570,755,176,323,225,443,516,554,140
2766,189,0,No,0,,,,,,,,,,,
2767,399,0,No,0,,1240,,,,,,,,,
2768,200,0,No,0,,785,436,599,1106,795,1076,1126,1100,1091,1101
2769,119,0,Yes,1,788 ChildOf 119,216,95,1296,183,788,187,391,1112,314,487
2770,284,0,No,0,,51,333,50,52,494,793,620,56,596,185
2771,119,0,No,0,,,,,,,,,,,
2772,416,0,No,0,,1300,1303,88,1268,760,1222,1269,829,329,1339
2773,125,0,Yes,1,125 ChildOf 119,1315,616,119,61,1319,134,246,567,138,1049
2774,119,0,Yes,1,193 CanPrecede 119,434,696,705,345,791,560,270,193,115,584
2775,369,0,Yes,1,369 and 190 are siblings,1039,35,1267,1328,1246,1385,188,662,89,190
2776,369,0,No,0,,,,,,,,,,,
2777,119,0,No,0,,,,,,,,,,,
2778,399,0,No,0,,,,,,,,,,,
2779,400,0,Yes,1,1246 ChildOf 400,35,1267,1246,1039,1328,,,,,
2781,399,0,No,0,,,,,,,,,,,
2782,19,0,No,0,,410,391,805,181,494,1062,1098,593,253,425
2783,416,0,No,0,,,,,,,,,,,
2784,190,0,No,0,,316,925,527,863,1331,609,184,252,667,1286
2785,119,0,Yes,1,1257 CanPrecede 119,1257,,,,,,,,,
2786,416,0,No,0,,37,628,47,194,122,372,42,96,280,46
2787,416,0,No,0,,108,638,348,587,688,71,128,669,553,5
2788,78,0,No,0,,761,86,524,66,762,145,781,158,294,367
2789,200,0,No,0,,,,,,,,,,,
2790,362,0,No,0,,,,,,,,,,,
2791,264,0,No,0,,,,,,,,,,,
2792,399,0,No,0,,1232,250,1278,1260,1385,1283,488,1320,1236,502
2793,125,0,No,0,,,,,,,,,,,
2794,754,0,No,0,,1240,,,,,,,,,
2795,362,0,No,0,,1082,595,1101,92,566,619,318,1124,924,436
2796,476,0,No,0,,1323,1299,,,,,,,,
2797,119,0,No,0,,,,,,,,,,,
2799,190,0,No,0,,1311,1224,1252,,,,,,,
2800,502,0,No,0,,1282,1115,757,912,29,291,33,918,1301,1266
2801,125,0,No,0,,1224,,,,,,,,,
2802,20,0,No,0,,,,,,,,,,,
2803,264,0,No,0,,1312,360,1064,111,605,1284,433,396,1054,621
2805,264,0,No,0,,220,588,691,302,537,167,710,468,522,12
2806,264,0,No,0,,1240,20,,,,,,,,
2807,399,0,No,0,,,,,,,,,,,
2808,362,0,No,0,,595,581,619,1101,318,924,436,1051,1124,92
2809,119,0,Yes,2,"843 CanPrecede 119, 823 ChildOf 119",843,829,1270,759,1264,943,88,823,1239,472
2810,119,0,No,0,,318,1124,686,1101,595,436,1106,36,1076,6
2812,20,0,Yes,2,"622 ChildOf 20, 179 ChildOf 20",1072,126,1052,603,1095,91,1069,1067,622,179
2813,754,0,No,0,,1240,,,,,,,,,
2814,189,0,No,0,,,,,,,,,,,
2815,404,0,No,0,,1268,1339,1300,1269,116,1224,760,1220,416,1222
2820,284,0,No,0,,,,,,,,,,,
2821,119,0,Yes,1,788 ChildOf 119,183,216,623,8,95,314,788,187,1296,391
2823,20,0,No,0,,531,191,37,93,663,628,47,42,38,55
2824,20,0,No,0,,527,863,316,925,1298,1331,807,579,567,1234
2825,200,0,No,0,,540,785,313,317,787,1126,599,1106,154,1090
2827,416,0,No,0,,760,1300,1268,1303,329,88,1222,,,
2828,190,0,No,0,,920,1248,1243,,,,,,,
2829,787,0,No,0,,1115,186,29,32,1193,1282,24,33,912,30
2830,787,0,No,0,,1282,186,512,912,27,1230,918,32,385,1391
2831,200,0,No,0,,,,,,,,,,,
2832,264,0,No,0,,1317,74,1191,831,1274,226,830,1221,1322,1252
2833,399,0,No,0,,339,616,26,621,28,1281,637,1071,1083,246
2834,119,0,No,0,,1104,138,28,1047,,,,,,
2835,415,0,No,0,,553,655,128,564,148,349,108,680,545,507
2836,787,0,No,0,,,,,,,,,,,
2837,20,0,No,0,,,,,,,,,,,
2838,416,0,No,0,,1058,551,489,1105,923,572,1096,1122,1394,511
2839,200,0,Yes,1,200 and 1282 are siblings,1193,1282,,,,,,,,
2840,125,0,No,0,,1282,1285,1189,1301,1391,1310,24,27,594,918
2841,20,0,Yes,1,20 PeerOf 345,696,705,345,434,791,115,1111,584,272,193
2842,287,0,No,0,,1275,1104,138,616,246,1109,363,28,134,621
2843,399,0,No,0,,1273,22,,,,,,,,
2844,399,0,No,0,,34,502,1321,1295,263,1247,520,1209,920,539
2847,476,0,No,0,,667,,,,,,,,,
2848,399,0,No,0,,1221,226,831,,,,,,,
2849,416,0,No,0,,1062,593,90,53,391,410,773,494,805,369
2850,399,0,No,0,,598,64,1057,467,690,530,1394,583,683,1107
