Index,CWE,Vulnerable,relation-with-Top-3,#relevant-top-3,relations,TP,TN,FP,FN,Extra FN,similar-id-1,similar-id-2,similar-id-3
4459,787,0,No,0,,,,Yes,,,391,484,180
4462,59,0,Yes,1,64 ChildOf 59,,,Yes,,,583,64,127
4463,399,0,No,0,,,,Yes,,,626,492,312
4464,269,0,No,0,,,,Yes,,,1282,912,1115
4466,119,0,No,0,,,,Yes,,,1065,776,23
4467,362,0,No,0,,,,Yes,,,86,1262,692
4468,119,0,Yes,1,843 CanPrecede 119,,,Yes,,,1303,843,760
4469,119,0,No,0,,,Yes,,,,,,
4470,20,0,No,0,,,,Yes,,,1240,,
4471,416,0,No,0,,,,Yes,,,1240,,
4472,20,0,No,0,,,,Yes,,,596,437,1390
4473,400,0,No,0,,,Yes,,,,,,
4475,399,0,No,0,,,Yes,,,,,,
4476,200,0,No,0,,,Yes,,,,,,
4477,416,0,No,0,,,Yes,,,,,,
4478,119,0,No,0,,,,Yes,,,33,32,30
4480,125,0,No,0,,,Yes,,,,,,
4481,362,0,No,0,,,,Yes,,,35,1385,1278
4482,362,0,No,0,,,Yes,,,,,,
4483,399,0,No,0,,,Yes,,,,,,
4484,189,0,No,0,,,,Yes,,,1351,,
4487,200,0,No,0,,,,Yes,,,1240,,
4488,200,0,No,0,,,,Yes,,,1299,1256,1323
4489,399,0,No,0,,,,Yes,,,342,239,440
4490,787,0,No,0,,,,Yes,,,108,638,688
4491,310,0,No,0,,,Yes,,,,,,
4492,264,0,No,0,,,Yes,,,,,,
4494,416,0,No,0,,,,Yes,,,1090,179,1091
4495,787,0,No,0,,,Yes,,,,,,
4496,189,0,No,0,,,,Yes,,,1111,672,584
4497,119,0,No,0,,,,Yes,,,93,55,42
4498,79,0,No,0,,,Yes,,,,,,
4500,119,0,No,0,,,,Yes,,,40,1078,39
4501,119,0,No,0,,,,Yes,,,35,1267,1328
4502,20,0,No,0,,,,Yes,,,1058,551,219
4505,190,0,No,0,,,,Yes,,,913,243,1117
4506,416,0,No,0,,,,Yes,,,1299,,
4507,20,0,No,0,,,Yes,,,,,,
4508,476,0,No,0,,,,Yes,,,1278,1385,
4509,20,0,No,0,,,Yes,,,,,,
4510,190,0,No,0,,,,Yes,,,527,316,
4511,16,0,No,0,,,Yes,,,,,,
4512,416,0,No,0,,,,Yes,,,318,1124,6
4513,20,0,No,0,,,Yes,,,,,,
4514,399,0,No,0,,,,Yes,,,12,218,132
4515,264,0,No,0,,,,Yes,,,1320,1248,244
4516,400,0,No,0,,,,Yes,,,97,482,491
4517,358,0,No,0,,,Yes,,,,,,
4518,125,0,No,0,,,,Yes,,,482,97,491
4519,90,0,No,0,,,Yes,,,,,,
4520,264,0,No,0,,,,Yes,,,1268,1300,1269
4523,362,0,No,0,,,,Yes,,,1240,,
4524,119,0,No,0,,,,Yes,,,1326,1389,22
4525,119,0,No,0,,,Yes,,,,,,
4526,416,0,No,0,,,,Yes,,,1310,312,
4527,399,0,No,0,,,,Yes,,,1281,111,621
4528,399,0,No,0,,,Yes,,,,,,
4529,20,0,No,0,,,,Yes,,,1224,1022,1316
4530,399,0,No,0,,,,Yes,,,590,1096,615
4531,362,0,No,0,,,,Yes,,,410,1062,53
4532,200,0,No,0,,,Yes,,,,,,
4533,200,0,Yes,2,"200 and 1331 are siblings, 1272 CanPrecede 200",,,Yes,,,1331,527,1272
4534,189,0,No,0,,,,Yes,,,1317,1191,1221
4535,787,0,No,0,,,,Yes,,,1064,1054,1312
4536,119,0,No,0,,,Yes,,,,,,
4537,119,0,No,0,,,Yes,,,,,,
4538,284,0,Yes,1,1260 ChildOf 284,,,Yes,,,1260,,
4539,20,0,No,0,,,,Yes,,,1106,318,1076
4541,125,0,No,0,,,,Yes,,,1065,1119,298
4543,311,0,No,0,,,Yes,,,,,,
4544,119,0,No,0,,,,Yes,,,317,785,540
4545,264,0,No,0,,,,Yes,,,1251,,
4546,17,0,No,0,,,,Yes,,,1224,1220,1339
4548,264,0,No,0,,,,Yes,,,28,621,1393
4549,200,0,No,0,,,,Yes,,,1240,,
4550,399,0,No,0,,,,Yes,,,1240,,
4551,416,0,No,0,,,,Yes,,,157,14,422
4554,119,0,No,0,,,Yes,,,,,,
4555,119,0,No,0,,,,Yes,,,509,439,182
4556,119,0,No,0,,,,Yes,,,1048,1193,576
4557,20,0,No,0,,,,Yes,,,765,1089,1085
4558,732,0,No,0,,,,Yes,,,1312,360,1064
4559,189,0,No,0,,,,Yes,,,1278,250,1385
4560,399,0,No,0,,,,Yes,,,1054,111,1064
4561,125,0,No,0,,,Yes,,,,,,
4562,20,0,No,0,,,,Yes,,,304,156,43
4563,362,0,No,0,,,Yes,,,,,,
4564,20,0,No,0,,,Yes,,,,,,
4565,119,0,No,0,,,Yes,,,,,,
4566,399,0,No,0,,,,Yes,,,1224,,
4567,134,0,No,0,,,Yes,,,,,,
4568,20,0,No,0,,,,Yes,,,1071,1281,26
4569,611,0,No,0,,,,Yes,,,1091,1088,1126
4570,399,0,No,0,,,,Yes,,,1351,,
4571,119,0,No,0,,,,Yes,,,690,1113,598
4572,119,0,No,0,,,,Yes,,,1329,,
4573,119,0,No,0,,,Yes,,,,,,
4574,476,0,No,0,,,,Yes,,,1220,1224,
4576,119,0,No,0,,,Yes,,,,,,
4577,399,0,No,0,,,Yes,,,,,,
4579,787,0,No,0,,,,Yes,,,1062,369,90
4580,20,0,No,0,,,,Yes,,,1119,1092,1093
4581,310,0,No,0,,,Yes,,,,,,
4582,20,0,No,0,,,,Yes,,,315,330,1123
4583,119,0,No,0,,,Yes,,,,,,
4584,119,0,No,0,,,,Yes,,,1187,439,305
4585,20,0,No,0,,,Yes,,,,,,
4586,20,0,No,0,,,Yes,,,,,,
4587,264,0,No,0,,,,Yes,,,1240,,
4588,787,0,No,0,,,Yes,,,,,,
4589,119,0,No,0,,,,Yes,,,1240,,
4591,320,0,No,0,,,Yes,,,,,,
4593,134,0,No,0,,,Yes,,,,,,
4596,264,0,No,0,,,,Yes,,,93,531,191
4598,119,0,No,0,,,,Yes,,,250,488,1278
4600,20,0,No,0,,,Yes,,,,,,
4601,269,0,No,0,,,,Yes,,,1240,,
4602,119,0,No,0,,,Yes,,,,,,
4603,264,0,No,0,,,,Yes,,,304,156,43
4604,120,0,No,0,,,,Yes,,,527,1234,1331
4606,284,0,No,0,,,Yes,,,,,,
4607,119,0,No,0,,,,Yes,,,527,1234,316
4608,399,0,No,0,,,,Yes,,,605,1284,1046
4609,362,0,No,0,,,Yes,,,,,,
4611,310,0,No,0,,,Yes,,,,,,
4612,119,0,No,0,,,,Yes,,,1294,,
4613,200,0,No,0,,,,Yes,,,1069,546,622
4614,125,0,No,0,,,Yes,,,,,,
4615,284,0,Yes,1,286 ChildOf 284,,,Yes,,,148,40,286
4616,416,0,No,0,,,,Yes,,,1063,91,583
4617,20,0,No,0,,,,Yes,,,156,926,43
4618,200,0,No,0,,,Yes,,,,,,
4620,119,0,No,0,,,,Yes,,,1331,527,807
4622,416,0,No,0,,,,Yes,,,1294,,
4624,254,0,No,0,,,Yes,,,,,,
4625,834,0,No,0,,,Yes,,,,,,
4627,617,0,No,0,,,Yes,,,,,,
4628,19,0,No,0,,,,Yes,,,1091,1126,785
4630,119,0,No,0,,,Yes,,,,,,
4631,190,0,No,0,,,,Yes,,,155,391,806
4633,200,0,No,0,,,Yes,,,,,,
4635,285,0,No,0,,,,Yes,,,1122,403,1056
4636,754,0,No,0,,,Yes,,,,,,
4637,416,0,No,0,,,Yes,,,,,,
4639,125,0,No,0,,,,Yes,,,1072,1052,1095
4641,476,0,Yes,1,476 and 1126 are siblings,,,Yes,,,1126,1091,1090
4642,125,0,No,0,,,Yes,,,,,,
4643,399,0,No,0,,,,Yes,,,316,1116,925
4644,732,0,No,0,,,,Yes,,,436,1076,1100
4647,254,0,No,0,,,,Yes,,,511,1061,598
4649,125,0,No,0,,,,Yes,,,1064,1073,1054
4654,119,0,No,0,,,Yes,,,,,,
4655,399,0,No,0,,,,Yes,,,1240,,
4658,119,0,No,0,,,,Yes,,,662,207,1233
4659,189,0,No,0,,,,Yes,,,95,216,183
4660,399,0,No,0,,,,Yes,,,1078,40,341
4661,476,0,No,0,,,Yes,,,,,,
4662,189,0,No,0,,,,Yes,,,122,561,178
4664,254,0,No,0,,,,Yes,,,466,453,85
4665,200,0,Yes,1,200 and 488 are siblings,,,Yes,,,488,1320,502
4666,20,0,No,0,,,Yes,,,,,,
4667,20,0,No,0,,,Yes,,,,,,
4668,119,0,No,0,,,,Yes,,,612,312,1235
4669,59,0,No,0,,,Yes,,,,,,
4670,416,0,No,0,,,,Yes,,,1240,20,
4671,416,0,No,0,,,,Yes,,,190,1278,35
4672,200,0,No,0,,,Yes,,,,,,
4674,200,0,No,0,,,Yes,,,,,,
4675,20,0,No,0,,,Yes,,,,,,
4676,416,0,No,0,,,,Yes,,,560,270,610
4677,119,0,No,0,,,,Yes,,,1240,,
4679,264,0,No,0,,,Yes,,,,,,
4680,119,0,No,0,,,,Yes,,,482,97,491
4681,264,0,No,0,,,Yes,,,,,,
4683,119,0,No,0,,,Yes,,,,,,
4684,20,0,No,0,,,Yes,,,,,,
4685,119,0,No,0,,,,Yes,,,1299,1323,1256
4686,416,0,No,0,,,,Yes,,,1282,912,27
4688,416,0,No,0,,,,Yes,,,1326,828,1223
4689,416,0,No,0,,,,Yes,,,662,329,35
4690,362,0,No,0,,,,Yes,,,1007,1250,1357
4691,415,0,No,0,,,Yes,,,,,,
4692,20,0,No,0,,,,Yes,,,436,11,1076
4693,416,0,No,0,,,Yes,,,,,,
4695,125,0,No,0,,,,Yes,,,651,653,498
4697,754,0,No,0,,,Yes,,,,,,
4698,476,0,No,0,,,,Yes,,,598,1057,530
4699,125,0,No,0,,,Yes,,,,,,
4700,416,0,No,0,,,Yes,,,,,,
4701,416,0,No,0,,,,Yes,,,434,696,705
4702,20,0,No,0,,,Yes,,,,,,
4703,119,0,No,0,,,Yes,,,,,,
4704,284,0,No,0,,,,Yes,,,1282,918,1266
4705,399,0,No,0,,,,Yes,,,1320,520,578
4707,264,0,No,0,,,,Yes,,,85,459,266
4708,119,0,No,0,,,Yes,,,,,,
4710,20,0,No,0,,,,Yes,,,584,672,378
4711,119,0,No,0,,,Yes,,,,,,
4712,20,0,No,0,,,Yes,,,,,,
4713,200,0,No,0,,,,Yes,,,1043,761,
4715,20,0,No,0,,,,Yes,,,1310,29,33
4716,416,0,No,0,,,,Yes,,,564,148,286
4717,20,0,No,0,,,,Yes,,,615,243,1102
4718,20,0,No,0,,,,Yes,,,106,567,667
4719,20,0,No,0,,,Yes,,,,,,
4720,189,0,No,0,,,Yes,,,,,,
4721,189,0,No,0,,,,Yes,,,35,190,1385
4722,476,0,No,0,,,Yes,,,,,,
4723,20,0,No,0,,,,Yes,,,1078,545,59
4725,330,0,No,0,,,Yes,,,,,,
4726,125,0,No,0,,,Yes,,,,,,
4727,416,0,No,0,,,,Yes,,,155,391,95
4728,416,0,No,0,,,Yes,,,,,,
4729,189,0,No,0,,,Yes,,,,,,
4730,416,0,No,0,,,,Yes,,,596,832,1390
4732,22,0,No,0,,,,Yes,,,1240,,
4733,264,0,No,0,,,,Yes,,,1096,615,590
4734,189,0,No,0,,,,Yes,,,8,314,623
4735,189,0,No,0,,,Yes,,,,,,
4737,189,0,No,0,,,,Yes,,,1320,502,520
4739,125,0,No,0,,,Yes,,,,,,
4741,20,0,No,0,,,,Yes,,,329,,
4743,20,0,No,0,,,,Yes,,,488,1260,1320
4747,20,0,Yes,1,20 ChildOf 707,,,Yes,,,707,626,612
4748,399,0,No,0,,,Yes,,,,,,
4749,20,0,No,0,,,Yes,,,,,,
4750,20,0,No,0,,,Yes,,,,,,
4751,59,0,No,0,,,Yes,,,,,,
4753,264,0,No,0,,,,Yes,,,155,216,1296
4754,399,0,No,0,,,,Yes,,,122,96,421
4755,399,0,No,0,,,,Yes,,,86,692,368
4756,20,0,No,0,,,Yes,,,,,,
4759,200,0,No,0,,,,Yes,,,1320,,
4760,189,0,No,0,,,Yes,,,,,,
4761,189,0,No,0,,,,Yes,,,433,1312,1064
4762,119,0,No,0,,,,Yes,,,28,1281,778
4763,704,0,No,0,,,Yes,,,,,,
4764,20,0,No,0,,,Yes,,,,,,
4765,404,0,No,0,,,,Yes,,,1300,,
4766,119,0,No,0,,,,Yes,,,613,281,104
4767,20,0,No,0,,,,Yes,,,667,917,316
4768,611,0,No,0,,,Yes,,,,,,
4769,119,0,No,0,,,Yes,,,,,,
4771,190,0,No,0,,,,Yes,,,567,667,62
4772,125,0,No,0,,,,Yes,,,1331,1234,1289
4773,476,0,No,0,,,Yes,,,,,,
4774,125,0,No,0,,,,Yes,,,621,26,28
4776,119,0,No,0,,,,Yes,,,524,692,781
4777,189,0,No,0,,,,Yes,,,37,628,47
4779,189,0,No,0,,,,Yes,,,1222,1303,88
4780,200,0,Yes,1,200 and 1331 are siblings,,,Yes,,,1331,1286,1301
4781,125,0,No,0,,,,Yes,,,1299,,
4782,190,0,No,0,,,,Yes,,,312,612,647
4783,20,0,No,0,,,,Yes,,,122,96,234
4784,362,0,No,0,,,,Yes,,,8,477,623
4785,601,0,No,0,,,Yes,,,,,,
4788,254,0,No,0,,,,Yes,,,1299,,
4789,20,0,No,0,,,Yes,,,,,,
4790,20,0,No,0,,,Yes,,,,,,
4791,119,0,No,0,,,Yes,,,,,,
4792,693,0,No,0,,,Yes,,,,,,
4794,200,0,No,0,,,Yes,,,,,,
4795,119,0,No,0,,,,Yes,,,243,615,1102
4796,835,0,No,0,,,,Yes,,,35,,
4797,20,0,No,0,,,Yes,,,,,,
4798,79,0,No,0,,,Yes,,,,,,
4799,119,0,No,0,,,,Yes,,,1301,1289,197
4800,20,0,No,0,,,,Yes,,,330,1123,160
4801,20,0,No,0,,,,Yes,,,340,75,283
4803,772,0,No,0,,,,Yes,,,1268,1339,116
4804,119,0,No,0,,,Yes,,,,,,
4805,476,0,No,0,,,,Yes,,,785,540,627
4806,125,0,No,0,,,,Yes,,,333,51,395
4807,416,0,No,0,,,Yes,,,,,,
4808,125,0,Yes,1,125 ChildOf 119,,,Yes,,,1393,1176,119
4809,399,0,No,0,,,,Yes,,,391,487,476
4810,399,0,No,0,,,,Yes,,,1240,,
4811,362,0,No,0,,,Yes,,,,,,
4813,264,0,No,0,,,Yes,,,,,,
4814,399,0,No,0,,,,Yes,,,653,1119,1092
4816,20,0,No,0,,,,Yes,,,528,607,233
4817,732,0,No,0,,,Yes,,,,,,
4818,399,0,No,0,,,,Yes,,,584,166,833
4819,476,0,No,0,,,,Yes,,,56,54,48
4820,264,0,No,0,,,Yes,,,,,,
4821,264,0,No,0,,,,Yes,,,1264,207,759
4822,125,0,No,0,,,Yes,,,,,,
4823,189,0,No,0,,,,Yes,,,623,430,314
4824,362,0,No,0,,,,Yes,,,613,281,104
4825,399,0,No,0,,,,Yes,,,1282,33,626
4826,119,0,No,0,,,,Yes,,,596,1390,832
4827,119,0,No,0,,,,Yes,,,785,317,599
4828,416,0,No,0,,,,Yes,,,1329,,
4829,20,0,No,0,,,,Yes,,,402,272,610
4831,19,0,No,0,,,Yes,,,,,,
4832,476,0,No,0,,,Yes,,,,,,
4833,264,0,No,0,,,,Yes,,,85,459,424
4834,399,0,No,0,,,Yes,,,,,,
4835,285,0,No,0,,,Yes,,,,,,
4836,79,0,No,0,,,,Yes,,,333,51,793
4838,200,0,No,0,,,Yes,,,,,,
4841,119,0,No,0,,,Yes,,,,,,
4842,732,0,No,0,,,,Yes,,,696,705,345
4843,835,0,No,0,,,Yes,,,,,,
4844,264,0,No,0,,,,Yes,,,1330,1341,1336
4845,399,0,No,0,,,,Yes,,,592,1174,238
4846,264,0,No,0,,,,Yes,,,391,487,476
4847,20,0,No,0,,,,Yes,,,527,925,316
4849,20,0,No,0,,,Yes,,,,,,
4850,284,0,No,0,,,Yes,,,,,,
4851,362,0,No,0,,,Yes,,,,,,
4852,119,0,No,0,,,,Yes,,,616,138,28
4854,119,0,No,0,,,,Yes,,,138,1109,363
4855,399,0,No,0,,,Yes,,,,,,
4856,310,0,No,0,,,,Yes,,,551,572,1394
4859,362,0,No,0,,,,Yes,,,546,82,91
4860,416,0,No,0,,,,Yes,,,581,595,
4861,772,0,No,0,,,,Yes,,,546,598,336
4862,416,0,No,0,,,Yes,,,,,,
4863,20,0,Yes,1,1289 ChildOf 20,,,Yes,,,1331,1289,1301
4864,399,0,No,0,,,,Yes,,,258,225,443
4865,119,0,Yes,1,843 CanPrecede 119,,,Yes,,,843,329,1222
4867,200,0,No,0,,,Yes,,,,,,
4868,119,0,No,0,,,,Yes,,,588,691,522
4869,119,0,No,0,,,,Yes,,,1240,,
4870,79,0,No,0,,,,Yes,,,439,674,1187
4872,264,0,No,0,,,,Yes,,,1052,1127,1090
4873,119,0,No,0,,,Yes,,,,,,
4874,264,0,No,0,,,,Yes,,,832,50,185
4876,119,0,No,0,,,,Yes,,,1268,1300,1269
4878,190,0,No,0,,,,Yes,,,916,,
4879,119,0,No,0,,,,Yes,,,1351,1256,
4880,20,0,No,0,,,,Yes,,,619,1065,776
4882,20,0,No,0,,,Yes,,,,,,
4883,264,0,No,0,,,Yes,,,,,,
4885,399,0,No,0,,,Yes,,,,,,
4886,835,0,No,0,,,Yes,,,,,,
4888,20,0,No,0,,,Yes,,,,,,
4889,264,0,No,0,,,,Yes,,,598,530,1057
4890,416,0,No,0,,,,Yes,,,1312,360,1064
4891,20,0,No,0,,,,Yes,,,592,456,1174
4893,399,0,No,0,,,,Yes,,,239,440,342
4895,264,0,No,0,,,,Yes,,,667,,
4896,416,0,No,0,,,,Yes,,,439,674,733
4897,20,0,No,0,,,,Yes,,,316,527,567
4898,476,0,No,0,,,,Yes,,,1326,,
4899,59,0,No,0,,,,Yes,,,705,434,696
4902,19,0,No,0,,,,Yes,,,1312,1284,396
4903,119,0,No,0,,,Yes,,,,,,
4904,125,0,No,0,,,Yes,,,,,,
4905,78,0,No,0,,,,Yes,,,1076,780,436
4906,119,0,No,0,,,Yes,,,,,,
4908,254,0,No,0,,,,Yes,,,64,583,546
4909,399,0,No,0,,,Yes,,,,,,
4910,20,0,No,0,,,,Yes,,,621,26,825
4911,399,0,No,0,,,,Yes,,,1055,144,143
4913,362,0,No,0,,,,Yes,,,51,395,333
4914,399,0,No,0,,,,Yes,,,1004,1049,1315
4915,20,0,No,0,,,,Yes,,,40,39,447
4916,119,0,No,0,,,,Yes,,,1331,1286,1289
4917,362,0,No,0,,,,Yes,,,1240,,
4918,362,0,No,0,,,,Yes,,,615,86,1050
4919,362,0,No,0,,,,Yes,,,1320,520,502
4920,416,0,No,0,,,,Yes,,,1299,1323,1351
4921,119,0,No,0,,,,Yes,,,14,83,117
4922,20,0,No,0,,,,Yes,,,1282,,
4923,119,0,No,0,,,Yes,,,,,,
4925,254,0,No,0,,,,Yes,,,581,595,924
4928,189,0,No,0,,,,Yes,,,1268,116,1339
4930,284,0,No,0,,,Yes,,,,,,
4931,20,0,No,0,,,Yes,,,,,,
4932,254,0,No,0,,,,Yes,,,1123,330,160
4933,264,0,No,0,,,Yes,,,,,,
4934,200,0,No,0,,,,Yes,,,1268,116,1339
4935,189,0,No,0,,,Yes,,,,,,
4936,754,0,No,0,,,Yes,,,,,,
4937,254,0,No,0,,,,Yes,,,1323,1299,
4938,416,0,No,0,,,Yes,,,,,,
4940,834,0,No,0,,,Yes,,,,,,
4942,125,0,No,0,,,,Yes,,,831,1221,1318
4944,125,0,No,0,,,,Yes,,,1240,,
4945,119,0,No,0,,,Yes,,,,,,
4947,20,0,Yes,1,20 and 116 are siblings,,,Yes,,,1224,1268,116
4948,416,0,No,0,,,,Yes,,,1104,110,246
4954,20,0,No,0,,,Yes,,,,,,
4955,400,0,No,0,,,Yes,,,,,,
4956,404,0,No,0,,,,Yes,,,138,1104,246
4957,189,0,No,0,,,,Yes,,,404,330,1123
4959,125,0,No,0,,,Yes,,,,,,
4960,362,0,No,0,,,,Yes,,,258,225,443
4961,704,0,No,0,,,,Yes,,,1224,1022,
4962,189,0,No,0,,,,Yes,,,1022,1224,
4964,125,0,No,0,,,,Yes,,,527,316,1331
4965,119,0,No,0,,,,Yes,,,194,37,47
4967,264,0,No,0,,,,Yes,,,1278,1385,250
4968,254,0,No,0,,,,Yes,,,531,191,37
4969,399,0,No,0,,,,Yes,,,607,528,233
4972,20,0,No,0,,,,Yes,,,122,96,514
4973,704,0,No,0,,,,Yes,,,1311,1274,1302
4974,119,0,No,0,,,Yes,,,,,,
4975,125,0,No,0,,,,Yes,,,607,528,541
4976,399,0,No,0,,,,Yes,,,613,607,541
4978,399,0,No,0,,,,Yes,,,545,1078,59
4979,787,0,No,0,,,,Yes,,,785,599,795
4980,416,0,No,0,,,,Yes,,,34,244,31
4981,119,0,No,0,,,,Yes,,,244,1248,31
4983,20,0,No,0,,,Yes,,,,,,
4985,119,0,No,0,,,Yes,,,,,,
4986,611,0,No,0,,,,Yes,,,1123,315,330
4987,119,0,No,0,,,,Yes,,,1074,1094,1392
4989,20,0,No,0,,,Yes,,,,,,
4991,361,0,No,0,,,,Yes,,,533,534,542
4992,125,0,No,0,,,,Yes,,,1250,,
4993,20,0,No,0,,,,Yes,,,1240,,
4994,399,0,No,0,,,,Yes,,,1281,621,58
4995,362,0,No,0,,,,Yes,,,1240,,
4996,399,0,No,0,,,,Yes,,,568,561,37
4998,416,0,No,0,,,,Yes,,,1240,,
4999,284,0,No,0,,,Yes,,,,,,
5000,125,0,No,0,,,,Yes,,,1385,1278,1236
5001,254,0,No,0,,,Yes,,,,,,
5002,264,0,No,0,,,,Yes,,,551,170,219
5003,119,0,No,0,,,Yes,,,,,,
5004,399,0,No,0,,,,Yes,,,1282,1193,
5005,399,0,No,0,,,,Yes,,,626,707,492
5006,399,0,No,0,,,,Yes,,,1058,551,489
5007,416,0,No,0,,,,Yes,,,34,31,244
5008,59,0,No,0,,,,Yes,,,1282,1289,918
5009,20,0,No,0,,,,Yes,,,349,655,680
5010,399,0,No,0,,,,Yes,,,132,423,218
5011,399,0,No,0,,,,Yes,,,570,571,755
5012,200,0,No,0,,,Yes,,,,,,
5013,399,0,No,0,,,,Yes,,,258,225,443
5014,119,0,No,0,,,Yes,,,,,,
5015,94,0,No,0,,,,Yes,,,149,561,178
5017,200,0,No,0,,,,Yes,,,14,121,157
5019,200,0,No,0,,,,Yes,,,533,534,542
5020,119,0,No,0,,,,Yes,,,616,28,1047
5021,264,0,No,0,,,,Yes,,,568,122,37
5023,399,0,No,0,,,,Yes,,,92,619,124
5025,835,0,No,0,,,Yes,,,,,,
5026,190,0,No,0,,,,Yes,,,439,1187,674
5027,119,0,No,0,,,,Yes,,,1240,,
5029,416,0,No,0,,,,Yes,,,1050,72,1262
5030,189,0,No,0,,,,Yes,,,95,57,1296
5032,362,0,No,0,,,Yes,,,,,,
5033,119,0,No,0,,,,Yes,,,439,509,182
5034,415,0,No,0,,,Yes,,,,,,
5035,200,0,No,0,,,Yes,,,,,,
5036,200,0,No,0,,,,Yes,,,761,762,86
5038,835,0,No,0,,,,Yes,,,35,190,1385
5039,399,0,No,0,,,,Yes,,,436,1076,1068
5040,119,0,No,0,,,,Yes,,,34,244,31
5042,399,0,No,0,,,,Yes,,,1062,53,391
5043,189,0,No,0,,,,Yes,,,134,28,616
5044,125,0,No,0,,,Yes,,,,,,
5045,119,0,No,0,,,,Yes,,,524,762,1084
5046,200,0,No,0,,,,Yes,,,1329,,
5047,704,0,No,0,,,,Yes,,,56,48,54
5048,416,0,No,0,,,,Yes,,,1084,597,1043
5049,362,0,No,0,,,,Yes,,,113,,
5050,362,0,No,0,,,,Yes,,,1220,1224,116
5051,20,0,No,0,,,,Yes,,,34,244,1321
5052,787,0,No,0,,,,Yes,,,272,610,270
5054,119,0,No,0,,,Yes,,,,,,
5057,200,0,No,0,,,,Yes,,,785,599,436
5058,200,0,No,0,,,Yes,,,,,,
5059,200,0,No,0,,,Yes,,,,,,
5060,20,0,No,0,,,,Yes,,,122,178,47
5061,835,0,No,0,,,Yes,,,,,,
5062,119,0,No,0,,,,Yes,,,1385,1278,1236
5063,125,0,No,0,,,Yes,,,,,,
5064,20,0,No,0,,,,Yes,,,1191,,
5065,189,0,No,0,,,,Yes,,,111,1312,558
5066,20,0,No,0,,,,Yes,,,1193,,
5069,399,0,No,0,,,Yes,,,,,,
5070,20,0,No,0,,,Yes,,,,,,
5072,22,0,No,0,,,,Yes,,,183,95,1296
5073,264,0,No,0,,,Yes,,,,,,
5074,310,0,No,0,,,Yes,,,,,,
5075,125,0,No,0,,,,Yes,,,1118,1092,1119
5076,476,0,No,0,,,,Yes,,,494,52,1098
5077,399,0,No,0,,,,Yes,,,1331,,
5080,125,0,No,0,,,,Yes,,,1240,,
5081,20,0,No,0,,,Yes,,,,,,
5082,264,0,No,0,,,,Yes,,,1242,1094,618
5084,119,0,No,0,,,Yes,,,,,,
5085,22,0,No,0,,,,Yes,,,1299,1323,1256
5086,287,0,No,0,,,Yes,,,,,,
5087,119,0,No,0,,,,Yes,,,316,925,579
5088,311,0,No,0,,,Yes,,,,,,
5090,20,0,No,0,,,,Yes,,,1058,403,1056
5092,119,0,No,0,,,,Yes,,,1071,26,637
5094,254,0,No,0,,,,Yes,,,1278,1236,190
5095,20,0,No,0,,,Yes,,,,,,
5096,190,0,No,0,,,Yes,,,,,,
5097,119,0,No,0,,,Yes,,,,,,
5100,476,0,No,0,,,Yes,,,,,,
5101,200,0,No,0,,,,Yes,,,1330,,
5102,125,0,No,0,,,Yes,,,,,,
5103,476,0,No,0,,,Yes,,,,,,
5105,269,0,No,0,,,,Yes,,,262,1235,1243
5106,404,0,No,0,,,,Yes,,,1320,502,1209
5107,416,0,No,0,,,,Yes,,,616,119,80
5108,404,0,No,0,,,Yes,,,,,,
5109,416,0,No,0,,,Yes,,,,,,
5110,362,0,No,0,,,Yes,,,,,,
5111,264,0,No,0,,,,Yes,,,662,1233,207
5112,119,0,No,0,,,,Yes,,,1055,144,143
5113,119,0,No,0,,,,Yes,,,502,,
5114,59,0,No,0,,,Yes,,,,,,
5115,416,0,Yes,1,415 PeerOf 416,,,Yes,,,415,1054,558
5116,835,0,No,0,,,,Yes,,,487,391,476
5118,287,0,No,0,,,,Yes,,,1050,86,615
5119,125,0,No,0,,,Yes,,,,,,
5120,399,0,No,0,,,,Yes,,,1299,1256,
5121,400,0,No,0,,,,Yes,,,1240,,
5124,787,0,No,0,,,Yes,,,,,,
5125,399,0,No,0,,,,Yes,,,1274,1317,
5126,264,0,No,0,,,,Yes,,,311,491,97
5128,704,0,No,0,,,,Yes,,,581,595,1101
5129,704,0,No,0,,,Yes,,,,,,
5131,119,0,No,0,,,Yes,,,,,,
5132,399,0,No,0,,,,Yes,,,502,1320,1295
5133,20,0,No,0,,,,Yes,,,37,514,122
5134,787,0,No,0,,,Yes,,,,,,
5135,399,0,No,0,,,,Yes,,,1281,111,621
5136,611,0,No,0,,,,Yes,,,329,759,
5137,416,0,No,0,,,,Yes,,,93,49,42
5138,79,0,No,0,,,Yes,,,,,,
5139,119,0,No,0,,,Yes,,,,,,
5140,284,0,No,0,,,,Yes,,,298,1065,619
5141,264,0,No,0,,,Yes,,,,,,
5142,20,0,No,0,,,Yes,,,,,,
5143,416,0,No,0,,,,Yes,,,113,1251,
5145,59,0,No,0,,,,Yes,,,1317,1252,1274
5146,399,0,No,0,,,Yes,,,,,,
5147,119,0,No,0,,,Yes,,,,,,
5148,19,0,No,0,,,,Yes,,,785,599,261
5149,119,0,No,0,,,,Yes,,,1385,1278,642
5154,399,0,No,0,,,,Yes,,,1240,,
5155,119,0,No,0,,,,Yes,,,185,835,333
